-29.9779 0.836835 -154.129 -0.31427 90.8105 -0.34744 -33.3599 1.18237 -148.42 0.868201 90.7916 -0.346525 81.6084 0.986603 -33.4517 1.17778 -154.24 -0.314039 1.73361
-19.9413 0.804117 -143.978 -0.316502 101.111 -0.340279 -23.2958 1.21922 -138.207 0.877216 100.741 -0.340209 91.5453 0.957246 -23.3657 1.2073 -144.418 -0.315911 2.29632
-9.99035 0.737919 -133.403 -0.32057 111.903 -0.332188 -11.8854 1.24737 -126.58 0.89073 111.527 -0.331812 102.9 0.930909 -11.7942 1.23679 -133.688 -0.319862 2.69117
-0.00588061 0.755799 -122.346 -0.326611 122.89 -0.324623 0.310205 1.25768 -114.454 0.908818 122.65 -0.325029 114.989 0.908408 0.225636 1.24772 -122.67 -0.326221 2.81611
9.97979 0.863993 -111.313 -0.334726 133.886 -0.318643 12.3839 1.24699 -102.417 0.931454 133.677 -0.319377 127.052 0.890462 12.2507 1.23565 -111.655 -0.334027 2.66884
19.9801 0.985731 -100.598 -0.343765 144.569 -0.315127 23.5144 1.2219 -91.3184 0.958118 144.093 -0.315921 138.064 0.877359 23.2315 1.20538 -101.358 -0.341786 2.32986
29.9787 1.006 -90.4438 -0.352114 154.705 -0.31386 33.4771 1.19161 -81.3742 0.988658 153.9 -0.314178 147.975 0.867934 33.1237 1.16911 -91.6025 -0.347977 1.92526
40.0279 0.891616 -80.6816 -0.357219 164.409 -0.312938 42.586 1.15641 -72.3236 1.02116 163.295 -0.313936 157.116 0.861725 42.2069 1.1321 -82.174 -0.353339 1.55431
49.976 0.711871 -71.3284 -0.356338 173.729 -0.313057 51.2904 1.11677 -63.6526 1.05618 172.595 -0.314216 165.897 0.85755 50.9541 1.09683 -72.7985 -0.354831 1.22416
59.9944 0.505359 -62.0468 -0.347681 -177.146 -0.31353 59.9416 1.07535 -55.1579 1.09134 -178.017 -0.313687 174.815 0.855446 59.7154 1.06288 -63.144 -0.349043 0.905622
69.996 0.295075 -52.555 -0.326295 -168.132 -0.312828 68.7664 1.03525 -46.8108 1.1243 -168.683 -0.313846 -175.796 0.854612 68.627 1.02913 -53.2447 -0.331304 0.612346
77.592 0.15636 -45.2944 -0.303012 -161.013 -0.313397 75.7378 1.00726 -39.981 1.14722 -161.376 -0.313865 -168.529 0.855721 75.7521 1.00437 -45.6427 -0.308506 0.448795
90.0577 0.0104416 -32.9495 -0.253668 -148.954 -0.314309 87.8911 0.967048 -28.1137 1.18154 -149.102 -0.314447 -156.055 0.860238 87.9405 0.966279 -33.0476 -0.257518 0.340624
99.9599 -0.0284752 -22.6602 -0.216072 -138.753 -0.31698 98.4719 0.939672 -17.6208 1.20485 -138.908 -0.317109 -145.482 0.867723 98.4248 0.939231 -22.8623 -0.219645 0.35199
109.978 -0.0329354 -12.0041 -0.186611 -128.17 -0.320296 109.6 0.91588 -6.56579 1.21449 -128.418 -0.321017 -134.363 0.878634 109.472 0.914594 -12.3803 -0.191962 0.374479
119.998 -0.0242526 -1.34744 -0.170784 -117.38 -0.325638 120.946 0.896081 4.91375 1.20981 -117.708 -0.326643 -123.201 0.893851 120.766 0.89473 -1.8558 -0.175932 0.395567
130.022 -0.012473 9.27749 -0.169084 -106.554 -0.333058 132.258 0.880827 16.427 1.19211 -106.997 -0.333329 -112.076 0.91368 132.092 0.879337 8.66826 -0.176614 0.409579
139.974 -0.00186044 19.7255 -0.182438 -96.055 -0.340291 143.156 0.870234 27.3753 1.16546 -96.5956 -0.340698 -101.301 0.93748 142.918 0.868519 18.9472 -0.189895 0.382472
153.989 0.00947081 33.6927 -0.227153 -82.0167 -0.348441 157.279 0.860837 41.5695 1.12167 -82.425 -0.347823 -87.3275 0.975055 156.963 0.859544 32.9685 -0.231281 0.229589
160.003 0.0128268 39.4615 -0.249559 -76.1867 -0.349501 162.862 0.858857 47.2139 1.10402 -76.5961 -0.349258 -81.6881 0.992523 162.664 0.857327 38.8538 -0.251168 0.138205
170.025 0.0167227 48.8865 -0.287892 -66.7947 -0.345 171.82 0.856533 56.1386 1.07407 -67.0414 -0.345475 -72.725 1.02213 171.594 0.855331 48.4138 -0.288366 -0.00640402
179.999 0.0177698 58.0616 -0.318344 -57.6289 -0.330362 -179.813 0.855735 64.4962 1.04704 -57.8755 -0.330569 -64.2041 1.0505 -179.895 0.854968 57.7337 -0.317095 -0.0924609


-63.7072 0.294203 174.477 -0.313046 58.9751 -0.328977 -62.8411 1.05621 -178.343 0.855253 58.9751 -0.328977 52.6605 1.1011 -62.8411 1.05621 174.477 -0.313046 0.5652
